10/12/2003,02:00:00,1.22438,1.22639,1.21511,1.21852,1349414.8
11/12/2003,02:00:00,1.21869,1.22321,1.21113,1.22226,1360462
12/12/2003,02:00:00,1.22187,1.23047,1.22056,1.2273,1289667.5
14/12/2003,02:00:00,1.22505,1.22505,1.21273,1.21841,97620.2
15/12/2003,02:00:00,1.21842,1.23216,1.21694,1.23098,1343654.6
16/12/2003,02:00:00,1.23094,1.23584,1.22984,1.23169,1346760.4
17/12/2003,02:00:00,1.23167,1.24198,1.22939,1.23978,1365885.1
18/12/2003,02:00:00,1.23957,1.24369,1.23571,1.24179,1344893.2
19/12/2003,02:00:00,1.24164,1.24311,1.23408,1.23713,1280362.5
21/12/2003,02:00:00,1.2388,1.24085,1.23468,1.23527,91785.6
22/12/2003,02:00:00,1.23503,1.24447,1.23497,1.2392,1341708.4
23/12/2003,02:00:00,1.23909,1.24239,1.23803,1.2395,1337819.2
24/12/2003,02:00:00,1.2395,1.24688,1.23929,1.24525,1316542.5
25/12/2003,02:00:00,1.24453,1.24608,1.24324,1.24432,910164.5
26/12/2003,02:00:00,1.24425,1.24676,1.24191,1.24246,1256263.2
28/12/2003,02:00:00,1.2437,1.24377,1.24214,1.24294,74856.7
29/12/2003,02:00:00,1.24258,1.25058,1.24212,1.24793,1332635
30/12/2003,02:00:00,1.24805,1.25603,1.24742,1.2545,1347303.1
31/12/2003,02:00:00,1.25429,1.26455,1.25119,1.2594,1269560
01/01/2004,02:00:00,1.25934,1.26035,1.24679,1.25723,559789.6
02/01/2004,02:00:00,1.25701,1.26263,1.25198,1.25806,1277971.4
04/01/2004,02:00:00,1.25855,1.26477,1.25779,1.26308,83720.4
05/01/2004,02:00:00,1.26308,1.26924,1.26288,1.2682,1353480.5
06/01/2004,02:00:00,1.2682,1.28083,1.2665,1.2714,1354807.4
07/01/2004,02:00:00,1.27145,1.27404,1.26168,1.26367,1345833
08/01/2004,02:00:00,1.26353,1.27839,1.25576,1.27686,1348587.5
09/01/2004,02:00:00,1.27682,1.28665,1.27021,1.28123,1274567.9
11/01/2004,02:00:00,1.28209,1.28559,1.28209,1.28467,87809.5
12/01/2004,02:00:00,1.28482,1.28956,1.27306,1.2738,1341146.6
13/01/2004,02:00:00,1.27352,1.27947,1.27114,1.27826,1347248.2
14/01/2004,02:00:00,1.27834,1.2785,1.26276,1.26504,1338836.2
15/01/2004,02:00:00,1.26501,1.26693,1.25562,1.25937,1359077.6
16/01/2004,02:00:00,1.25947,1.26071,1.23494,1.23936,1277853.8
18/01/2004,02:00:00,1.23768,1.24002,1.23569,1.23822,93569.5
19/01/2004,02:00:00,1.23817,1.24226,1.23323,1.23493,1338577.2
20/01/2004,02:00:00,1.2349,1.25977,1.23411,1.25812,1348920.8
21/01/2004,02:00:00,1.25792,1.26695,1.25488,1.26529,1352647.6
22/01/2004,02:00:00,1.26541,1.27475,1.26349,1.27184,1350262.8
23/01/2004,02:00:00,1.27195,1.27732,1.25621,1.25781,1287883.4
25/01/2004,02:00:00,1.25739,1.25857,1.25606,1.2567,84790.5
26/01/2004,02:00:00,1.25661,1.26095,1.24542,1.24824,1361808.4
27/01/2004,02:00:00,1.24834,1.26608,1.24391,1.26318,1316358.2
28/01/2004,02:00:00,1.26337,1.26415,1.24113,1.24345,1344328.5
29/01/2004,02:00:00,1.24349,1.25252,1.23607,1.2405,1334867.8
30/01/2004,02:00:00,1.24037,1.24897,1.23491,1.24731,1294345.1
01/02/2004,02:00:00,1.24741,1.24848,1.24646,1.24721,84245.4
02/02/2004,02:00:00,1.24704,1.24792,1.23882,1.2427,1347688.5
03/02/2004,02:00:00,1.24272,1.25967,1.24124,1.25417,1353304
04/02/2004,02:00:00,1.25392,1.25593,1.24919,1.25354,1355069.8
05/02/2004,02:00:00,1.25325,1.26348,1.25157,1.25643,1354204.6
06/02/2004,02:00:00,1.25654,1.27226,1.251,1.27,1287807.1
08/02/2004,02:00:00,1.26218,1.26466,1.25963,1.26429,98487.9
09/02/2004,02:00:00,1.2645,1.27589,1.26441,1.26872,1365285.8
10/02/2004,02:00:00,1.26875,1.27848,1.26649,1.26789,1369272.5
11/02/2004,02:00:00,1.26783,1.2843,1.26482,1.2825,1363432.8
12/02/2004,02:00:00,1.28227,1.28432,1.27873,1.28148,1359120.2
13/02/2004,02:00:00,1.28112,1.28898,1.27135,1.27305,1299378.1
15/02/2004,02:00:00,1.27417,1.2755,1.2721,1.27252,92360
16/02/2004,02:00:00,1.27267,1.2787,1.27139,1.27589,1347337.4
17/02/2004,02:00:00,1.27594,1.28751,1.27533,1.28558,1369595.8
18/02/2004,02:00:00,1.28548,1.29247,1.26561,1.27246,1356747.1
19/02/2004,02:00:00,1.27243,1.27643,1.26516,1.27492,1346864.4
20/02/2004,02:00:00,1.27525,1.27579,1.24928,1.25319,1294776.1
22/02/2004,02:00:00,1.25261,1.25314,1.24969,1.25063,95043.4
23/02/2004,02:00:00,1.25026,1.25932,1.24494,1.25651,1363891.5
24/02/2004,02:00:00,1.25663,1.27115,1.25203,1.26713,1346989
25/02/2004,02:00:00,1.2671,1.27039,1.24716,1.24955,1365991.2
26/02/2004,02:00:00,1.24939,1.25129,1.23826,1.24409,1340622.4
27/02/2004,02:00:00,1.24393,1.25049,1.23718,1.24887,1286226.2
29/02/2004,02:00:00,1.24823,1.25315,1.24726,1.25297,93395.2
01/03/2004,02:00:00,1.253,1.25398,1.24215,1.24431,1350250.8
02/03/2004,02:00:00,1.24432,1.24489,1.21938,1.21976,1360707.5
03/03/2004,02:00:00,1.2197,1.22158,1.20546,1.21874,1345327.2
04/03/2004,02:00:00,1.21877,1.2238,1.21334,1.21984,1348739
05/03/2004,02:00:00,1.21978,1.24275,1.21731,1.23642,1284502.8
07/03/2004,02:00:00,1.23781,1.23888,1.23552,1.23609,92354.9
08/03/2004,02:00:00,1.23604,1.2423,1.23359,1.24182,1360754
09/03/2004,02:00:00,1.24182,1.24573,1.22716,1.23138,1357455.9
10/03/2004,02:00:00,1.23145,1.23282,1.21946,1.22271,1355033
11/03/2004,02:00:00,1.22256,1.23831,1.2162,1.23448,1356225.8
12/03/2004,02:00:00,1.23425,1.23519,1.21707,1.22145,1285258.2
14/03/2004,02:00:00,1.22277,1.22336,1.21802,1.22099,94951.3
15/03/2004,02:00:00,1.22088,1.23154,1.22013,1.22645,1357185.8
16/03/2004,02:00:00,1.22645,1.23695,1.22295,1.22545,1359962.2
17/03/2004,02:00:00,1.22542,1.2287,1.2173,1.22215,1341499.9
18/03/2004,02:00:00,1.2221,1.24315,1.22184,1.23819,1352578
19/03/2004,02:00:00,1.23825,1.24058,1.2254,1.22829,1286930.9
21/03/2004,02:00:00,1.22727,1.22865,1.22657,1.2273,89458
22/03/2004,02:00:00,1.22733,1.23983,1.22189,1.23385,1362258
23/03/2004,02:00:00,1.234,1.23678,1.22628,1.23379,1361544
24/03/2004,02:00:00,1.2337,1.23653,1.21027,1.2133,1362608.8
25/03/2004,02:00:00,1.21334,1.21987,1.20962,1.21324,1365256.6
26/03/2004,02:00:00,1.21324,1.22083,1.20733,1.21272,1301405
28/03/2004,02:00:00,1.21142,1.21403,1.21033,1.21146,95989.7
29/03/2004,03:00:00,1.21141,1.21668,1.20559,1.21558,1350203.2
30/03/2004,03:00:00,1.21543,1.22263,1.21534,1.21774,1307247.8
31/03/2004,03:00:00,1.2177,1.23203,1.21682,1.23016,1357457.8
01/04/2004,03:00:00,1.22994,1.23862,1.22532,1.23526,1365750.1
02/04/2004,03:00:00,1.23527,1.23677,1.20978,1.21305,1291025.2
04/04/2004,03:00:00,1.21076,1.21187,1.20936,1.21021,96248.1
05/04/2004,03:00:00,1.2099,1.21263,1.19808,1.20074,1375911.2
06/04/2004,03:00:00,1.20086,1.21419,1.19802,1.21197,1359877.4
07/04/2004,03:00:00,1.21189,1.21966,1.20472,1.21656,1363471.2
08/04/2004,03:00:00,1.2165,1.22166,1.20574,1.20738,1355090.4
09/04/2004,03:00:00,1.20731,1.21104,1.20607,1.20869,1190653.1
11/04/2004,03:00:00,1.20857,1.20922,1.20667,1.20683,81998.8
12/04/2004,03:00:00,1.20726,1.20956,1.2049,1.20731,1337788.5
13/04/2004,03:00:00,1.2073,1.20808,1.19021,1.1924,1331098.2
14/04/2004,03:00:00,1.19248,1.19739,1.18678,1.19383,1376461.4
15/04/2004,03:00:00,1.19407,1.1992,1.1891,1.19727,1374690.8
16/04/2004,03:00:00,1.19732,1.20442,1.1921,1.19929,1300013.8
18/04/2004,03:00:00,1.19989,1.20261,1.1998,1.20123,94743.2
19/04/2004,03:00:00,1.20132,1.20756,1.19952,1.20022,1352479.9
20/04/2004,03:00:00,1.20049,1.20089,1.18198,1.18271,1362834.6
21/04/2004,03:00:00,1.18272,1.19111,1.17758,1.17937,1359517.1
22/04/2004,03:00:00,1.17941,1.19401,1.17913,1.19227,1366570.9
23/04/2004,03:00:00,1.19223,1.19262,1.17935,1.1838,1275468.9
25/04/2004,03:00:00,1.18177,1.1821,1.17799,1.17893,96851
26/04/2004,03:00:00,1.17908,1.1884,1.17573,1.18606,1354695.4
27/04/2004,03:00:00,1.18602,1.19456,1.18302,1.19238,1354666.1
28/04/2004,03:00:00,1.19212,1.19496,1.182,1.18232,1359561.8
29/04/2004,03:00:00,1.18257,1.19841,1.18027,1.19538,1374761.5
30/04/2004,03:00:00,1.19547,1.20089,1.19185,1.19827,1287718.9
02/05/2004,03:00:00,1.1977,1.2,1.19745,1.19837,96030.4
03/05/2004,03:00:00,1.19844,1.19934,1.19189,1.19336,1358936.4
04/05/2004,03:00:00,1.19309,1.21173,1.19284,1.21049,1348087.9
05/05/2004,03:00:00,1.21052,1.21786,1.20998,1.21584,1362100.6
06/05/2004,03:00:00,1.21604,1.21734,1.20625,1.20685,1370209.2
07/05/2004,03:00:00,1.20684,1.21313,1.1872,1.18887,1291185
09/05/2004,03:00:00,1.18648,1.18936,1.1858,1.18602,98786.1
10/05/2004,03:00:00,1.18619,1.18785,1.18103,1.18631,1360349.2
11/05/2004,03:00:00,1.18658,1.18885,1.17869,1.18752,1354748.8
12/05/2004,03:00:00,1.18752,1.19402,1.18322,1.19092,1374317.2
13/05/2004,03:00:00,1.19081,1.19294,1.17708,1.18015,1374528.8
14/05/2004,03:00:00,1.18023,1.19007,1.17806,1.18869,1302515.1
16/05/2004,03:00:00,1.18832,1.18958,1.18758,1.18799,94551.2
17/05/2004,03:00:00,1.18838,1.2058,1.18782,1.20364,1358104.9
18/05/2004,03:00:00,1.20349,1.20358,1.19272,1.19397,1370785.4
19/05/2004,03:00:00,1.19429,1.20409,1.19381,1.19997,1365915.2
20/05/2004,03:00:00,1.20001,1.20127,1.18942,1.19544,1371075.9
21/05/2004,03:00:00,1.19542,1.20679,1.1953,1.19761,1299252.4
23/05/2004,03:00:00,1.19817,1.20021,1.19782,1.19897,97363.5
24/05/2004,03:00:00,1.19899,1.20231,1.19324,1.19926,1366705.2
25/05/2004,03:00:00,1.19924,1.21263,1.19888,1.21077,1366979.2
26/05/2004,03:00:00,1.21082,1.21422,1.20814,1.20992,1351294.9
27/05/2004,03:00:00,1.21,1.22884,1.20867,1.22695,1362757.2
28/05/2004,03:00:00,1.22714,1.22956,1.22002,1.22186,1291061.4
30/05/2004,03:00:00,1.22304,1.22529,1.22272,1.22299,97281
31/05/2004,03:00:00,1.22307,1.22362,1.21722,1.21765,1134711.5
01/06/2004,03:00:00,1.21772,1.22657,1.21543,1.22408,1382109.8
02/06/2004,03:00:00,1.22415,1.2303,1.2203,1.22117,1376524.4
03/06/2004,03:00:00,1.22137,1.22496,1.2168,1.22105,1365369.5
04/06/2004,03:00:00,1.22105,1.23179,1.21395,1.22816,1295108.5
06/06/2004,03:00:00,1.22867,1.23339,1.22742,1.23253,98967.2
07/06/2004,03:00:00,1.23269,1.23373,1.22992,1.23107,1362278
08/06/2004,03:00:00,1.2313,1.235,1.22434,1.22654,1358450.8
09/06/2004,03:00:00,1.22666,1.22716,1.20225,1.20309,1367077.2
10/06/2004,03:00:00,1.20324,1.21179,1.20276,1.20868,1347182
11/06/2004,03:00:00,1.20855,1.20877,1.19624,1.20056,1302280.2
13/06/2004,03:00:00,1.1996,1.20011,1.196,1.1976,98037.4
14/06/2004,03:00:00,1.19745,1.20872,1.19512,1.20621,1354963
15/06/2004,03:00:00,1.20632,1.21694,1.20254,1.21498,1374126.1
16/06/2004,03:00:00,1.21465,1.21677,1.19787,1.20022,1359887.8
17/06/2004,03:00:00,1.20035,1.20769,1.19901,1.20351,1366220
18/06/2004,03:00:00,1.20311,1.21467,1.19725,1.21377,1300398.1
20/06/2004,03:00:00,1.21308,1.2145,1.21287,1.21289,95521.5
21/06/2004,03:00:00,1.21305,1.21441,1.20749,1.21172,1348038.8
22/06/2004,03:00:00,1.21152,1.21306,1.20652,1.21062,1363591.8
23/06/2004,03:00:00,1.2105,1.21911,1.20624,1.20793,1371745.8
24/06/2004,03:00:00,1.2075,1.21889,1.2038,1.21677,1352296.4
25/06/2004,03:00:00,1.21685,1.21841,1.21062,1.21771,1284859
27/06/2004,03:00:00,1.2173,1.21816,1.21634,1.21659,99577
28/06/2004,03:00:00,1.21641,1.22268,1.21209,1.21874,1358848.9
29/06/2004,03:00:00,1.21848,1.21865,1.20646,1.20869,1347315.2
30/06/2004,03:00:00,1.20849,1.22078,1.2063,1.21997,1354017.5
01/07/2004,03:00:00,1.21987,1.22068,1.21319,1.21618,1349128.9
02/07/2004,03:00:00,1.21629,1.23271,1.21416,1.23174,1297504.1
04/07/2004,03:00:00,1.23205,1.2335,1.23093,1.23254,97841
05/07/2004,03:00:00,1.23279,1.23304,1.22654,1.23033,1349995.9
06/07/2004,03:00:00,1.23027,1.2329,1.22638,1.22956,1346328.5
07/07/2004,03:00:00,1.22934,1.23879,1.22715,1.23749,1348843.9
08/07/2004,03:00:00,1.23742,1.24042,1.23386,1.23893,1345642.8
09/07/2004,03:00:00,1.23877,1.2422,1.23677,1.24148,1281116.9
11/07/2004,03:00:00,1.2406,1.2418,1.24016,1.24151,98907.3
12/07/2004,03:00:00,1.24146,1.2435,1.23795,1.23943,1353257.6
13/07/2004,03:00:00,1.23934,1.23958,1.22979,1.23247,1364854.5
14/07/2004,03:00:00,1.23235,1.24201,1.23173,1.23857,1363203
15/07/2004,03:00:00,1.23855,1.23861,1.23255,1.23518,1355117.2
16/07/2004,03:00:00,1.23505,1.24579,1.23269,1.24487,1274207.6
18/07/2004,03:00:00,1.24412,1.24602,1.24355,1.24521,97029.1
19/07/2004,03:00:00,1.24509,1.24609,1.23975,1.24271,1354528.9
20/07/2004,03:00:00,1.24256,1.24536,1.22981,1.23184,1343293.6
21/07/2004,03:00:00,1.23171,1.2348,1.22089,1.22572,1380497
22/07/2004,03:00:00,1.22556,1.22911,1.22279,1.22566,1361575.9
23/07/2004,03:00:00,1.2254,1.22673,1.20843,1.20918,1289068.1
25/07/2004,03:00:00,1.20932,1.21157,1.20895,1.21046,97514.5
26/07/2004,03:00:00,1.21067,1.21699,1.20853,1.21321,1341121.5
27/07/2004,03:00:00,1.21327,1.2189,1.20338,1.2063,1346516.2
28/07/2004,03:00:00,1.20629,1.2078,1.19972,1.20484,1362384.6
29/07/2004,03:00:00,1.20509,1.20932,1.19912,1.20361,1345975.9
30/07/2004,03:00:00,1.20349,1.21183,1.19997,1.20135,1284340.4
01/08/2004,03:00:00,1.20114,1.20757,1.20103,1.20565,96828.2
02/08/2004,03:00:00,1.20563,1.20928,1.20128,1.202,1367694
03/08/2004,03:00:00,1.20207,1.20751,1.19941,1.20522,1361830.4
04/08/2004,03:00:00,1.20547,1.20659,1.19695,1.20559,1356724.8
05/08/2004,03:00:00,1.20546,1.20727,1.20189,1.20554,1348480.4
06/08/2004,03:00:00,1.20525,1.229,1.20431,1.2279,1292744.5
08/08/2004,03:00:00,1.22805,1.22883,1.22622,1.22725,96681.8
09/08/2004,03:00:00,1.22697,1.22885,1.22444,1.22642,1343911.9
10/08/2004,03:00:00,1.2264,1.23179,1.22191,1.22334,1356356.4
11/08/2004,03:00:00,1.22339,1.22497,1.21937,1.22271,1345909.9
12/08/2004,03:00:00,1.22234,1.22948,1.22186,1.22354,1352254
13/08/2004,03:00:00,1.22347,1.23754,1.2175,1.23723,1292944.9
15/08/2004,03:00:00,1.23668,1.23826,1.23668,1.23707,98619.7
16/08/2004,03:00:00,1.23717,1.2378,1.23158,1.23555,1344901.8
17/08/2004,03:00:00,1.23554,1.23845,1.23096,1.23485,1357538.9
18/08/2004,03:00:00,1.23482,1.23642,1.22847,1.23376,1354802.4
19/08/2004,03:00:00,1.23347,1.23781,1.23305,1.23624,1358120.8
20/08/2004,03:00:00,1.23639,1.23804,1.22791,1.23169,1291823.8
22/08/2004,03:00:00,1.23088,1.23231,1.22955,1.23099,93508
23/08/2004,03:00:00,1.23124,1.2314,1.21298,1.21486,1348137
24/08/2004,03:00:00,1.21479,1.21656,1.20583,1.20701,1344214
25/08/2004,03:00:00,1.20702,1.21156,1.20504,1.20784,1355827.4
26/08/2004,03:00:00,1.20764,1.21157,1.2045,1.21069,1345860.8
27/08/2004,03:00:00,1.21047,1.21343,1.19995,1.20086,1292374.1
29/08/2004,03:00:00,1.20061,1.20174,1.20007,1.20086,95193.3
30/08/2004,03:00:00,1.20071,1.2067,1.19849,1.20458,1354207.9
31/08/2004,03:00:00,1.20439,1.21934,1.2043,1.21768,1351285.4
01/09/2004,03:00:00,1.21738,1.22198,1.21461,1.21879,1356002.6
02/09/2004,03:00:00,1.21883,1.2199,1.21392,1.21656,1340557.5
03/09/2004,03:00:00,1.21647,1.21917,1.20399,1.20532,1270059.8
05/09/2004,03:00:00,1.20558,1.20688,1.20501,1.20652,90363.3
06/09/2004,03:00:00,1.20641,1.20783,1.20449,1.2064,1346766.6
07/09/2004,03:00:00,1.20624,1.21112,1.20508,1.2085,1344433.2
08/09/2004,03:00:00,1.20835,1.21914,1.20242,1.21804,1335372.8
09/09/2004,03:00:00,1.21792,1.22481,1.21575,1.22326,1340710.2
10/09/2004,03:00:00,1.22317,1.23069,1.21974,1.22664,1276819.8
12/09/2004,03:00:00,1.2257,1.22842,1.22568,1.22824,94848
13/09/2004,03:00:00,1.22813,1.22865,1.22215,1.22643,1341837.2
14/09/2004,03:00:00,1.22649,1.22938,1.22236,1.22481,1350486.5
15/09/2004,03:00:00,1.22477,1.22593,1.21323,1.21463,1343742.8
16/09/2004,03:00:00,1.21455,1.21971,1.21192,1.21835,1348453.1
17/09/2004,03:00:00,1.2183,1.22215,1.21555,1.21842,1278557.1
19/09/2004,03:00:00,1.21749,1.2184,1.21576,1.21654,93615
20/09/2004,03:00:00,1.21647,1.21784,1.21212,1.2172,1337796
21/09/2004,03:00:00,1.21699,1.23459,1.21663,1.23235,1346430
22/09/2004,03:00:00,1.23236,1.23297,1.22277,1.22657,1352815.8
23/09/2004,03:00:00,1.22664,1.2332,1.22514,1.22756,1342273
24/09/2004,03:00:00,1.22745,1.23595,1.22363,1.22714,1274864.4
26/09/2004,03:00:00,1.22742,1.22855,1.22647,1.22751,98863.3
27/09/2004,03:00:00,1.22725,1.2314,1.22449,1.22999,1353443.2
28/09/2004,03:00:00,1.22986,1.23462,1.22766,1.23128,1355436.8
29/09/2004,03:00:00,1.23118,1.23383,1.22874,1.23271,1338026.2
30/09/2004,03:00:00,1.23277,1.24427,1.23126,1.24261,1357420.1
01/10/2004,03:00:00,1.24233,1.24328,1.23822,1.23972,1280447.9
03/10/2004,03:00:00,1.23879,1.23992,1.23789,1.23871,95102.2
04/10/2004,03:00:00,1.2387,1.23907,1.22561,1.22801,1350751.9
05/10/2004,03:00:00,1.22827,1.23281,1.22607,1.2315,1348271.8
06/10/2004,03:00:00,1.23145,1.23219,1.22455,1.22841,1341129.8
07/10/2004,03:00:00,1.22847,1.23125,1.22698,1.2295,1354057.2
08/10/2004,03:00:00,1.22954,1.24317,1.22812,1.24077,1278657.4
10/10/2004,03:00:00,1.24112,1.24209,1.24021,1.24077,89764.7
11/10/2004,03:00:00,1.24085,1.24157,1.23671,1.23736,1353190.2
12/10/2004,03:00:00,1.23704,1.23726,1.2286,1.23155,1343132.9
13/10/2004,03:00:00,1.23144,1.23549,1.22257,1.23392,1347219.8
14/10/2004,03:00:00,1.2339,1.24178,1.23196,1.2385,1340954.2
15/10/2004,03:00:00,1.23804,1.24987,1.23788,1.24767,1266497.4
17/10/2004,03:00:00,1.24713,1.24846,1.24678,1.24819,95255.7
18/10/2004,03:00:00,1.24795,1.25328,1.24592,1.24808,1349976.8
19/10/2004,03:00:00,1.24767,1.25249,1.24488,1.2511,1342743.6
20/10/2004,03:00:00,1.25077,1.2627,1.24855,1.25788,1344130
21/10/2004,03:00:00,1.25782,1.2648,1.25729,1.26108,1353623.2
22/10/2004,03:00:00,1.26107,1.269,1.25981,1.26856,1285125.5
24/10/2004,03:00:00,1.26911,1.27407,1.26911,1.27366,98380.1
25/10/2004,03:00:00,1.2734,1.28276,1.27318,1.27845,1337529
26/10/2004,03:00:00,1.27846,1.284,1.27244,1.27487,1338914.8
27/10/2004,03:00:00,1.27462,1.28108,1.2691,1.2692,1338373.5
28/10/2004,03:00:00,1.26927,1.27649,1.26405,1.27447,1334393.9
29/10/2004,03:00:00,1.27436,1.27976,1.27079,1.27867,1266222.2
31/10/2004,03:00:00,1.27886,1.28298,1.27886,1.28243,95069.3
01/11/2004,02:00:00,1.2822,1.28253,1.27164,1.27411,1344146.4
02/11/2004,02:00:00,1.274,1.27471,1.26634,1.27134,1334539.5
03/11/2004,02:00:00,1.27157,1.28294,1.26575,1.28209,1346166.6
04/11/2004,02:00:00,1.28205,1.28954,1.27898,1.28693,1338358
05/11/2004,02:00:00,1.28685,1.29709,1.27545,1.29591,1266079
07/11/2004,02:00:00,1.29608,1.29725,1.29548,1.29606,95079
08/11/2004,02:00:00,1.29601,1.29841,1.29021,1.29076,1335383
09/11/2004,02:00:00,1.29029,1.29372,1.28842,1.28949,1336968
10/11/2004,02:00:00,1.28921,1.30014,1.28496,1.28803,1315779.9
11/11/2004,02:00:00,1.28804,1.29181,1.28577,1.29042,1336649.2
12/11/2004,02:00:00,1.2904,1.2987,1.28741,1.29712,1275007.4
14/11/2004,02:00:00,1.29798,1.29887,1.29644,1.29856,91949.7
15/11/2004,02:00:00,1.29834,1.29969,1.29154,1.29339,1344811.4
16/11/2004,02:00:00,1.29336,1.29915,1.29163,1.29567,1339286
17/11/2004,02:00:00,1.29587,1.30448,1.29487,1.30324,1347522.2
18/11/2004,02:00:00,1.30341,1.30715,1.29381,1.29456,1328719.6
19/11/2004,02:00:00,1.2943,1.3066,1.29372,1.30201,1275294.8
21/11/2004,02:00:00,1.30255,1.30483,1.30176,1.30203,93509.2
22/11/2004,02:00:00,1.30193,1.30505,1.3012,1.30356,1333518.9
23/11/2004,02:00:00,1.30357,1.3101,1.29758,1.30973,1340503
24/11/2004,02:00:00,1.30957,1.31879,1.30814,1.31724,1338590.1
25/11/2004,02:00:00,1.31743,1.32794,1.31602,1.32536,1332947.8
26/11/2004,02:00:00,1.32551,1.33278,1.31847,1.32926,1248660.6
28/11/2004,02:00:00,1.32845,1.32851,1.32628,1.32669,94016.7
29/11/2004,02:00:00,1.32656,1.33033,1.32281,1.32601,1323155.4
30/11/2004,02:00:00,1.32596,1.33297,1.32297,1.32937,1318856.2
01/12/2004,02:00:00,1.32909,1.33544,1.32734,1.33436,1325066.8
02/12/2004,02:00:00,1.33435,1.33806,1.32359,1.32566,1327824.9
03/12/2004,02:00:00,1.32564,1.34592,1.32501,1.34479,1265403.9
05/12/2004,02:00:00,1.34424,1.3452,1.34344,1.34458,90485.9
06/12/2004,02:00:00,1.34433,1.34538,1.33862,1.33932,1312248.8
07/12/2004,02:00:00,1.33912,1.34681,1.33891,1.34264,1329332.6
08/12/2004,02:00:00,1.34268,1.34295,1.31924,1.33429,1321508.6
09/12/2004,02:00:00,1.33426,1.33577,1.32499,1.33008,1329242.8
10/12/2004,02:00:00,1.32974,1.33002,1.31391,1.32214,1252076.6
12/12/2004,02:00:00,1.32053,1.32285,1.31871,1.32188,94386
13/12/2004,02:00:00,1.32196,1.33247,1.32135,1.33148,1328048.1
14/12/2004,02:00:00,1.3315,1.33304,1.3258,1.33026,1329415.4
15/12/2004,02:00:00,1.33027,1.34415,1.32592,1.33993,1324396.2
16/12/2004,02:00:00,1.33986,1.3427,1.31917,1.32491,1333438.5
17/12/2004,02:00:00,1.3247,1.33148,1.32259,1.33049,1265429.4
19/12/2004,02:00:00,1.33086,1.3339,1.32964,1.33088,94496.5
20/12/2004,02:00:00,1.33101,1.3407,1.32945,1.33875,1322509.8
21/12/2004,02:00:00,1.33874,1.34062,1.33364,1.33637,1333467.1
22/12/2004,02:00:00,1.33634,1.3402,1.3341,1.33866,1322940
23/12/2004,02:00:00,1.33872,1.35145,1.33784,1.35069,1342817.8
24/12/2004,02:00:00,1.35045,1.35455,1.34821,1.3529,1264401.2
26/12/2004,02:00:00,1.35265,1.3534,1.35173,1.35229,87812.5
27/12/2004,02:00:00,1.35231,1.36374,1.3511,1.36194,1318668.4
28/12/2004,02:00:00,1.36187,1.36415,1.35725,1.35902,1327182.8
29/12/2004,02:00:00,1.35899,1.36448,1.35557,1.36032,1315343.8
30/12/2004,02:00:00,1.36028,1.36649,1.3573,1.36212,1312024.4
31/12/2004,02:00:00,1.36211,1.36581,1.35027,1.35523,1052681.9
02/01/2005,02:00:00,1.35385,1.35771,1.35351,1.35761,92894.4
03/01/2005,02:00:00,1.35772,1.35777,1.33856,1.34624,1324418.8
04/01/2005,02:00:00,1.34649,1.34931,1.32493,1.32778,1332732.9
05/01/2005,02:00:00,1.32788,1.33004,1.32147,1.32731,1321343.6
06/01/2005,02:00:00,1.32757,1.32765,1.31539,1.31782,1333010.6
07/01/2005,02:00:00,1.3178,1.32479,1.30234,1.30505,1265563.4
09/01/2005,02:00:00,1.30452,1.30722,1.30452,1.30706,93126.1
10/01/2005,02:00:00,1.30719,1.31203,1.30552,1.31047,1318538.2
11/01/2005,02:00:00,1.31056,1.3169,1.30971,1.31125,1324920.2
12/01/2005,02:00:00,1.31125,1.32908,1.30813,1.32552,1316044.2
13/01/2005,02:00:00,1.32547,1.32639,1.31918,1.32063,1320041.4
14/01/2005,02:00:00,1.32065,1.32082,1.30556,1.31078,1265683
16/01/2005,02:00:00,1.31021,1.31142,1.3094,1.30949,89647.3
17/01/2005,02:00:00,1.30953,1.3126,1.30332,1.30449,1322326.9
18/01/2005,02:00:00,1.30464,1.3072,1.29928,1.30125,832553.5
19/01/2005,02:00:00,1.30124,1.3116,1.29633,1.29973,1313855.9
20/01/2005,02:00:00,1.29984,1.30214,1.29241,1.29596,1314876.8
21/01/2005,02:00:00,1.29582,1.3066,1.29197,1.30373,1265140.2
23/01/2005,02:00:00,1.3039,1.30478,1.30336,1.30371,95491.2
24/01/2005,02:00:00,1.30374,1.30966,1.30267,1.30347,1321099.6
25/01/2005,02:00:00,1.30364,1.30741,1.29436,1.29664,1315600.4
26/01/2005,02:00:00,1.29659,1.31065,1.29634,1.30734,1322500.8
27/01/2005,02:00:00,1.30737,1.31209,1.30089,1.30359,1329485.9
28/01/2005,02:00:00,1.3037,1.30776,1.29838,1.30334,1256274.6
30/01/2005,02:00:00,1.30315,1.30366,1.30039,1.30185,95169.8
31/01/2005,02:00:00,1.30189,1.30568,1.29752,1.30463,1330072.2
01/02/2005,02:00:00,1.30458,1.30627,1.29956,1.30374,1327458.2
02/02/2005,02:00:00,1.30441,1.30912,1.30039,1.30291,1326145.9
03/02/2005,02:00:00,1.30273,1.30349,1.294,1.29668,1324250.2
04/02/2005,02:00:00,1.29655,1.30367,1.2845,1.28664,1264389.4
